上榜日期,证券号码,证券简称,上榜涨幅,买入额（万）,卖出额（万）,净买入（万）,所属营业部,游资名称
2025-09-08,301488,豪恩汽电,-4.03%,987.56万,1031.58万,-44.01万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-08,301076,新瀚新材,20.00%,825.83万,1240.99万,-415.16万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-08,002115,三维通信,10.05%,2368.95万,3852.57万,-1483.61万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-08,605055,迎丰股份,10.03%,0,285.97万,-285.97万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,603257,中国瑞林,-6.00%,423万,0,423万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,601606,长城军工,-9.92%,5593.58万,0,5593.58万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,600749,西藏旅游,-9.15%,855.39万,0,855.39万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,600330,天通股份,-4.13%,5804.28万,0,5804.28万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,300651,金陵体育,10.32%,847.75万,1096.64万,-248.89万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,002617,露笑科技,7.04%,5619.72万,3806.49万,1813.22万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,002248,华东数控,2.93%,977.81万,565.64万,412.17万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,002210,飞马国际,-7.87%,2938.63万,2572.48万,366.15万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,002115,三维通信,10.05%,2605.03万,3413.79万,-808.76万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,002067,景兴纸业,2.98%,2314.99万,2172.93万,142.05万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-08,603257,中国瑞林,-6.00%,522.27万,0,522.27万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-08,601606,长城军工,-9.92%,0,5518.01万,-5518.01万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-08,600330,天通股份,-4.13%,5326.44万,0,5326.44万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-08,301488,豪恩汽电,-4.03%,1248.92万,1055.28万,193.63万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-08,300651,金陵体育,10.32%,1195.46万,1389.01万,-193.55万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-08,002617,露笑科技,7.04%,5544.68万,4099.97万,1444.7万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-08,002115,三维通信,10.05%,3117.66万,3349.36万,-231.69万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-08,600749,西藏旅游,-9.15%,1011.82万,0,1011.82万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-08,600330,天通股份,-4.13%,5011.61万,0,5011.61万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-08,301076,新瀚新材,20.00%,850.54万,1301.47万,-450.93万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-08,300651,金陵体育,10.32%,764.58万,1011.67万,-247.08万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-08,603839,安正时尚,-10.03%,1068.51万,0,1068.51万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-09-08,301488,豪恩汽电,-4.03%,1154.74万,53.37万,1101.37万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-09-08,688613,奥精医疗,20.00%,3943.66万,0,3943.66万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,688573,信宇人,-1.06%,1924.77万,0,1924.77万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,688499,利元亨,12.57%,1.09亿,0,1.09亿,中信证券股份有限公司上海分公司,孙哥
2025-09-08,688353,华盛锂电,13.30%,5226.4万,0,5226.4万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,688345,博力威,19.99%,843.34万,0,843.34万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,688028,沃尔德,19.99%,0,1220.97万,-1220.97万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,605055,迎丰股份,10.03%,495.42万,0,495.42万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,603656,泰禾智能,10.03%,781.97万,0,781.97万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,603336,宏辉果蔬,10.03%,1916.16万,0,1916.16万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,603098,森特股份,10.04%,973.32万,0,973.32万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,603004,鼎龙科技,-1.86%,1369.11万,0,1369.11万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,601069,西部黄金,-5.77%,3769.79万,0,3769.79万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,600749,西藏旅游,-9.15%,1478.55万,0,1478.55万,中信证券股份有限公司上海分公司,孙哥
2025-09-08,600367,红星发展,4.39%,0,4527.99万,-4527.99万,中信证券股份有限公司上海分公司,孙哥
2025-09-05,603370,华新精科,272.58%,2512.63万,0,2512.63万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,600749,西藏旅游,-8.48%,0,1541.25万,-1541.25万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,301658,首航新能,8.23%,906.41万,482.51万,423.9万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,301488,豪恩汽电,16.86%,1321.17万,1526.25万,-205.08万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,300763,锦浪科技,19.99%,6945.29万,7855.38万,-910.08万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,300651,金陵体育,7.67%,1004.18万,358.43万,645.74万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,300410,正业科技,6.20%,1451.03万,578.84万,872.18万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,300331,苏大维格,19.99%,1050.99万,2650.9万,-1599.9万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,002305,*ST南置,-4.94%,872.12万,982.6万,-110.47万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,002256,兆新股份,-6.94%,4514.57万,3088.29万,1426.27万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,002115,三维通信,-7.92%,4116.62万,2091.75万,2024.86万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-05,920056,能之光,4.21%,335.72万,589.96万,-254.23万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,605188,国光连锁,-9.98%,1374万,0,1374万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,603257,中国瑞林,3.39%,959.61万,0,959.61万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,603222,济民健康,-8.77%,926.22万,0,926.22万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,601929,吉视传媒,9.44%,5163.68万,0,5163.68万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,601606,长城军工,-8.71%,1.38亿,0,1.38亿,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,600749,西藏旅游,-8.48%,960.44万,0,960.44万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,600697,欧亚集团,3.48%,1097.73万,0,1097.73万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,600376,首开股份,10.03%,1864.08万,0,1864.08万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,301658,首航新能,8.23%,512.44万,630.32万,-117.88万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,300651,金陵体育,7.67%,1227.14万,420.11万,807.03万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,300331,苏大维格,19.99%,1260.06万,1892.9万,-632.84万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,002547,春兴精工,-6.22%,2287.66万,1934.53万,353.12万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,002265,建设工业,-4.65%,2563.01万,3517.19万,-954.18万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,002210,飞马国际,-10.10%,1840.85万,1278.15万,562.7万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,002173,创新医疗,-7.16%,2847.56万,2116.33万,731.22万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,002115,三维通信,-7.92%,3556.39万,2831.62万,724.77万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,002067,景兴纸业,-0.98%,2414.45万,2549.87万,-135.41万,东方财富证券股份有限公司拉萨团结路第一证券营业部,T王
2025-09-05,920056,能之光,4.21%,382.32万,540.23万,-157.9万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,603595,东尼电子,3.35%,842.85万,0,842.85万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,603370,华新精科,272.58%,2938.41万,0,2938.41万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,601606,长城军工,-8.71%,1.48亿,0,1.48亿,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,600697,欧亚集团,3.48%,1375.1万,0,1375.1万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,301658,首航新能,8.23%,504.76万,554.49万,-49.73万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,300763,锦浪科技,19.99%,8495.16万,8488.08万,7.08万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,300651,金陵体育,7.67%,1409.77万,638.8万,770.97万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,300410,正业科技,6.20%,1332.72万,459.82万,872.89万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,002547,春兴精工,-6.22%,2218.74万,1878.02万,340.72万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,002370,亚太药业,-6.39%,537.23万,459.65万,77.57万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,002305,*ST南置,-4.94%,799.41万,809.26万,-9.84万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,002265,建设工业,-4.65%,2652.18万,3329.88万,-677.69万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,002251,步步高,3.24%,4266.34万,2921.38万,1344.96万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,002173,创新医疗,-7.16%,2974.72万,2056.73万,917.98万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,002067,景兴纸业,-0.98%,1855.53万,2264万,-408.47万,东方财富证券股份有限公司拉萨东环路第二证券营业部,T王
2025-09-05,920056,能之光,4.21%,440.09万,131.72万,308.36万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,688638,誉辰智能,20.01%,0,306.58万,-306.58万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,605188,国光连锁,-9.98%,1356.77万,0,1356.77万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,603595,东尼电子,3.35%,0,785.91万,-785.91万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,603370,华新精科,272.58%,2606.09万,0,2606.09万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,601929,吉视传媒,9.44%,0,5451.15万,-5451.15万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,601218,吉鑫科技,10.12%,0,410万,-410万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,600749,西藏旅游,-8.48%,964.6万,0,964.6万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,300651,金陵体育,7.67%,1073万,417.46万,655.53万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,300410,正业科技,6.20%,1327.57万,496.86万,830.71万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,002547,春兴精工,-6.22%,2000.05万,1910.55万,89.49万,东方财富证券股份有限公司拉萨东环路第一证券营业部,T王
2025-09-05,600977,中国电影,10.04%,0,1181.89万,-1181.89万,东方财富证券股份有限公司山南香曲东路证券营业部,T王
2025-09-05,603626,科森科技,3.51%,0,2705.52万,-2705.52万,东莞证券股份有限公司四川分公司,苏南帮
2025-09-05,603709,中源家居,10.00%,1069.88万,0,1069.88万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-09-05,605188,国光连锁,-9.98%,2071.44万,0,2071.44万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-09-05,300450,先导智能,20.01%,1.57亿,102.06万,1.56亿,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-09-05,688573,信宇人,14.88%,2138.31万,0,2138.31万,中信证券股份有限公司上海分公司,孙哥
2025-09-05,688006,杭可科技,19.99%,3133.09万,0,3133.09万,中信证券股份有限公司上海分公司,孙哥
2025-09-05,601069,西部黄金,10.00%,8477.73万,0,8477.73万,中信证券股份有限公司上海分公司,孙哥
2025-09-04,688110,东芯股份,-17.04%,4254.33万,0,4254.33万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-04,603948,建业股份,-9.72%,1628.15万,0,1628.15万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-04,603881,数据港,-10.01%,2351.3万,0,2351.3万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-04,601099,太平洋,10.11%,0,5078.74万,-5078.74万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-04,600580,卧龙电驱,-6.12%,1.06亿,0,1.06亿,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-04,301488,豪恩汽电,-2.50%,1531.74万,1109.61万,422.12万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
2025-09-04,301357,北方长龙,-20.00%,2456.4万,2436.06万,20.34万,东方财富证券股份有限公司拉萨团结路第二证券营业部,T王
